#separator:tab
#html:true
#deck:IELTS Topic Collocation::科技 Technology
#columns:Front Back Topic TopicZh Type BaseChinese BaseEnglish HighlightChinese HighlightEnglish Tags CardId
<div style="font-size:24px;font-weight:700">严重的网络欺凌</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">serious cyberbullying</div><div style="margin-top:10px"><b>Base</b>: 网络欺凌 = cyberbullying</div><div><b>Focus</b>: 严重的 = serious</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	网络欺凌	cyberbullying	严重的	serious	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-027
<div style="font-size:24px;font-weight:700">应对网络欺凌</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">tackle cyberbullying</div><div style="margin-top:10px"><b>Base</b>: 网络欺凌 = cyberbullying</div><div><b>Focus</b>: 应对 = tackle</div><div><b>Type</b>: verb</div>	Technology	科技	verb	网络欺凌	cyberbullying	应对	tackle	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-028
<div style="font-size:24px;font-weight:700">过多的屏幕时间</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">excessive screen time</div><div style="margin-top:10px"><b>Base</b>: 屏幕时间 = screen time</div><div><b>Focus</b>: 过多的 = excessive</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	屏幕时间	screen time	过多的	excessive	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-029
<div style="font-size:24px;font-weight:700">限制屏幕时间</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">limit screen time</div><div style="margin-top:10px"><b>Base</b>: 屏幕时间 = screen time</div><div><b>Focus</b>: 限制 = limit</div><div><b>Type</b>: verb</div>	Technology	科技	verb	屏幕时间	screen time	限制	limit	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-030
<div style="font-size:24px;font-weight:700">巨大的数字鸿沟</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">wide digital divide</div><div style="margin-top:10px"><b>Base</b>: 数字鸿沟 = digital divide</div><div><b>Focus</b>: 巨大的 = wide</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	数字鸿沟	digital divide	巨大的	wide	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-031
<div style="font-size:24px;font-weight:700">弥合数字鸿沟</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">bridge the digital divide</div><div style="margin-top:10px"><b>Base</b>: 数字鸿沟 = digital divide</div><div><b>Focus</b>: 弥合 = bridge</div><div><b>Type</b>: verb</div>	Technology	科技	verb	数字鸿沟	digital divide	弥合	bridge	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-032
<div style="font-size:24px;font-weight:700">严重的信息贫困</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">severe information poverty</div><div style="margin-top:10px"><b>Base</b>: 信息贫困 = information poverty</div><div><b>Focus</b>: 严重的 = severe</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	信息贫困	information poverty	严重的	severe	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-033
<div style="font-size:24px;font-weight:700">缓解信息贫困</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">alleviate information poverty</div><div style="margin-top:10px"><b>Base</b>: 信息贫困 = information poverty</div><div><b>Focus</b>: 缓解 = alleviate</div><div><b>Type</b>: verb</div>	Technology	科技	verb	信息贫困	information poverty	缓解	alleviate	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-034
<div style="font-size:24px;font-weight:700">互动式的虚拟课堂</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">interactive virtual classroom</div><div style="margin-top:10px"><b>Base</b>: 虚拟课堂 = virtual classroom</div><div><b>Focus</b>: 互动式的 = interactive</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	虚拟课堂	virtual classroom	互动式的	interactive	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-035
<div style="font-size:24px;font-weight:700">创建虚拟课堂</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">create virtual classrooms</div><div style="margin-top:10px"><b>Base</b>: 虚拟课堂 = virtual classroom</div><div><b>Focus</b>: 创建 = create</div><div><b>Type</b>: verb</div>	Technology	科技	verb	虚拟课堂	virtual classroom	创建	create	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-036
<div style="font-size:24px;font-weight:700">高质量的数字化教学资源</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">high-quality digital learning materials</div><div style="margin-top:10px"><b>Base</b>: 数字化教学资源 = digital learning materials</div><div><b>Focus</b>: 高质量的 = high-quality</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	数字化教学资源	digital learning materials	高质量的	high-quality	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-037
<div style="font-size:24px;font-weight:700">提供数字化教学资源</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">provide digital learning materials</div><div style="margin-top:10px"><b>Base</b>: 数字化教学资源 = digital learning materials</div><div><b>Focus</b>: 提供 = provide</div><div><b>Type</b>: verb</div>	Technology	科技	verb	数字化教学资源	digital learning materials	提供	provide	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-038
<div style="font-size:24px;font-weight:700">可靠的自动评分系统</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">reliable automated grading system</div><div style="margin-top:10px"><b>Base</b>: 自动评分系统 = automated grading system</div><div><b>Focus</b>: 可靠的 = reliable</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	自动评分系统	automated grading system	可靠的	reliable	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-039
<div style="font-size:24px;font-weight:700">使用自动评分系统</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">use automated grading systems</div><div style="margin-top:10px"><b>Base</b>: 自动评分系统 = automated grading system</div><div><b>Focus</b>: 使用 = use</div><div><b>Type</b>: verb</div>	Technology	科技	verb	自动评分系统	automated grading system	使用	use	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-040
<div style="font-size:24px;font-weight:700">个性化的AI助教</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">personalized AI-powered tutor</div><div style="margin-top:10px"><b>Base</b>: AI助教 = AI-powered tutor / AI assistant</div><div><b>Focus</b>: 个性化的 = personalized</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	AI助教	AI-powered tutor / AI assistant	个性化的	personalized	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-041
<div style="font-size:24px;font-weight:700">部署AI助教</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">deploy AI assistants</div><div style="margin-top:10px"><b>Base</b>: AI助教 = AI-powered tutor / AI assistant</div><div><b>Focus</b>: 部署 = deploy</div><div><b>Type</b>: verb</div>	Technology	科技	verb	AI助教	AI-powered tutor / AI assistant	部署	deploy	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-042
<div style="font-size:24px;font-weight:700">灵活的远程办公</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">flexible remote work</div><div style="margin-top:10px"><b>Base</b>: 远程办公 = remote work / telecommuting</div><div><b>Focus</b>: 灵活的 = flexible</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	远程办公	remote work / telecommuting	灵活的	flexible	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-043
<div style="font-size:24px;font-weight:700">支持远程办公</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">enable remote work</div><div style="margin-top:10px"><b>Base</b>: 远程办公 = remote work / telecommuting</div><div><b>Focus</b>: 支持 = enable</div><div><b>Type</b>: verb</div>	Technology	科技	verb	远程办公	remote work / telecommuting	支持	enable	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-044
<div style="font-size:24px;font-weight:700">顺畅的视频会议</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">seamless video conferencing</div><div style="margin-top:10px"><b>Base</b>: 视频会议 = video conferencing</div><div><b>Focus</b>: 顺畅的 = seamless</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	视频会议	video conferencing	顺畅的	seamless	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-045
<div style="font-size:24px;font-weight:700">使用视频会议</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">use video conferencing</div><div style="margin-top:10px"><b>Base</b>: 视频会议 = video conferencing</div><div><b>Focus</b>: 使用 = use</div><div><b>Type</b>: verb</div>	Technology	科技	verb	视频会议	video conferencing	使用	use	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-046
<div style="font-size:24px;font-weight:700">高效的数字协作</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">efficient digital collaboration</div><div style="margin-top:10px"><b>Base</b>: 数字协作 = digital collaboration</div><div><b>Focus</b>: 高效的 = efficient</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	数字协作	digital collaboration	高效的	efficient	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-047
<div style="font-size:24px;font-weight:700">促进数字协作</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">facilitate digital collaboration</div><div style="margin-top:10px"><b>Base</b>: 数字协作 = digital collaboration</div><div><b>Focus</b>: 促进 = facilitate</div><div><b>Type</b>: verb</div>	Technology	科技	verb	数字协作	digital collaboration	促进	facilitate	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-048
<div style="font-size:24px;font-weight:700">严谨的科学研究</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">rigorous scientific research</div><div style="margin-top:10px"><b>Base</b>: 科学研究 = scientific research</div><div><b>Focus</b>: 严谨的 = rigorous</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	科学研究	scientific research	严谨的	rigorous	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-049
<div style="font-size:24px;font-weight:700">开展科学研究</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">conduct scientific research</div><div style="margin-top:10px"><b>Base</b>: 科学研究 = scientific research</div><div><b>Focus</b>: 开展 = conduct</div><div><b>Type</b>: verb</div>	Technology	科技	verb	科学研究	scientific research	开展	conduct	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-050
<div style="font-size:24px;font-weight:700">先进的医疗技术</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">advanced medical technology</div><div style="margin-top:10px"><b>Base</b>: 医疗技术 = medical technology</div><div><b>Focus</b>: 先进的 = advanced</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	医疗技术	medical technology	先进的	advanced	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-051
<div style="font-size:24px;font-weight:700">发展医疗技术</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">develop medical technology</div><div style="margin-top:10px"><b>Base</b>: 医疗技术 = medical technology</div><div><b>Focus</b>: 发展 = develop</div><div><b>Type</b>: verb</div>	Technology	科技	verb	医疗技术	medical technology	发展	develop	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-052
<div style="font-size:24px;font-weight:700">精准的基因编辑</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">precise gene editing</div><div style="margin-top:10px"><b>Base</b>: 基因编辑 = gene editing</div><div><b>Focus</b>: 精准的 = precise</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	基因编辑	gene editing	精准的	precise	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-053
<div style="font-size:24px;font-weight:700">监管基因编辑</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">regulate gene editing</div><div style="margin-top:10px"><b>Base</b>: 基因编辑 = gene editing</div><div><b>Focus</b>: 监管 = regulate</div><div><b>Type</b>: verb</div>	Technology	科技	verb	基因编辑	gene editing	监管	regulate	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-054
<div style="font-size:24px;font-weight:700">可及的远程医疗</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">accessible telemedicine</div><div style="margin-top:10px"><b>Base</b>: 远程医疗 = telemedicine</div><div><b>Focus</b>: 可及的 = accessible</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	远程医疗	telemedicine	可及的	accessible	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-055
<div style="font-size:24px;font-weight:700">扩大远程医疗</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">expand telemedicine</div><div style="margin-top:10px"><b>Base</b>: 远程医疗 = telemedicine</div><div><b>Focus</b>: 扩大 = expand</div><div><b>Type</b>: verb</div>	Technology	科技	verb	远程医疗	telemedicine	扩大	expand	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-056
<div style="font-size:24px;font-weight:700">个性化的数字健康</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">personalized digital health</div><div style="margin-top:10px"><b>Base</b>: 数字健康 = digital health</div><div><b>Focus</b>: 个性化的 = personalized</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	数字健康	digital health	个性化的	personalized	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-057
<div style="font-size:24px;font-weight:700">推广数字健康</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">promote digital health</div><div style="margin-top:10px"><b>Base</b>: 数字健康 = digital health</div><div><b>Focus</b>: 推广 = promote</div><div><b>Type</b>: verb</div>	Technology	科技	verb	数字健康	digital health	推广	promote	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-058
<div style="font-size:24px;font-weight:700">快速的疫苗开发</div><div style="margin-top:8px;color:#666">科技 / Technology · adjective</div>	<div style="font-size:22px;font-weight:700">rapid vaccine development</div><div style="margin-top:10px"><b>Base</b>: 疫苗开发 = vaccine development</div><div><b>Focus</b>: 快速的 = rapid</div><div><b>Type</b>: adjective</div>	Technology	科技	adjective	疫苗开发	vaccine development	快速的	rapid	IELTS_Task2 topic_collocation topic::Technology type::adjective	Technology-059
<div style="font-size:24px;font-weight:700">加速疫苗开发</div><div style="margin-top:8px;color:#666">科技 / Technology · verb</div>	<div style="font-size:22px;font-weight:700">accelerate vaccine development</div><div style="margin-top:10px"><b>Base</b>: 疫苗开发 = vaccine development</div><div><b>Focus</b>: 加速 = accelerate</div><div><b>Type</b>: verb</div>	Technology	科技	verb	疫苗开发	vaccine development	加速	accelerate	IELTS_Task2 topic_collocation topic::Technology type::verb	Technology-060
