#separator:tab
#html:true
#deck:IELTS Topic Collocation::教育 Education
#columns:Front Back Topic TopicZh Type BaseChinese BaseEnglish HighlightChinese HighlightEnglish Tags CardId
<div style="font-size:24px;font-weight:700">实用的职业教育</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">practical vocational education</div><div style="margin-top:10px"><b>Base</b>: 职业教育 = vocational education / training</div><div><b>Focus</b>: 实用的 = practical</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	职业教育	vocational education / training	实用的	practical	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-011
<div style="font-size:24px;font-weight:700">扩大职业教育</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">expand vocational training</div><div style="margin-top:10px"><b>Base</b>: 职业教育 = vocational education / training</div><div><b>Focus</b>: 扩大 = expand</div><div><b>Type</b>: verb</div>	Education	教育	verb	职业教育	vocational education / training	扩大	expand	IELTS_Task2 topic_collocation topic::Education type::verb	Education-012
<div style="font-size:24px;font-weight:700">灵活的远程学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">flexible distance learning</div><div style="margin-top:10px"><b>Base</b>: 远程学习 = distance learning / remote education</div><div><b>Focus</b>: 灵活的 = flexible</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	远程学习	distance learning / remote education	灵活的	flexible	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-013
<div style="font-size:24px;font-weight:700">提供远程学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">offer remote education</div><div style="margin-top:10px"><b>Base</b>: 远程学习 = distance learning / remote education</div><div><b>Focus</b>: 提供 = offer</div><div><b>Type</b>: verb</div>	Education	教育	verb	远程学习	distance learning / remote education	提供	offer	IELTS_Task2 topic_collocation topic::Education type::verb	Education-014
<div style="font-size:24px;font-weight:700">持续的终身学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">continuous lifelong learning</div><div style="margin-top:10px"><b>Base</b>: 终身学习 = lifelong learning</div><div><b>Focus</b>: 持续的 = continuous</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	终身学习	lifelong learning	持续的	continuous	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-015
<div style="font-size:24px;font-weight:700">促进终身学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">promote lifelong learning</div><div style="margin-top:10px"><b>Base</b>: 终身学习 = lifelong learning</div><div><b>Focus</b>: 促进 = promote</div><div><b>Type</b>: verb</div>	Education	教育	verb	终身学习	lifelong learning	促进	promote	IELTS_Task2 topic_collocation topic::Education type::verb	Education-016
<div style="font-size:24px;font-weight:700">真正的教育公平</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">genuine educational equity</div><div style="margin-top:10px"><b>Base</b>: 教育公平 = educational equity / equality of access</div><div><b>Focus</b>: 真正的 = genuine</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	教育公平	educational equity / equality of access	真正的	genuine	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-017
<div style="font-size:24px;font-weight:700">确保教育公平</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">ensure equality of access</div><div style="margin-top:10px"><b>Base</b>: 教育公平 = educational equity / equality of access</div><div><b>Focus</b>: 确保 = ensure</div><div><b>Type</b>: verb</div>	Education	教育	verb	教育公平	educational equity / equality of access	确保	ensure	IELTS_Task2 topic_collocation topic::Education type::verb	Education-018
<div style="font-size:24px;font-weight:700">设计良好的课程</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">well-designed curriculum</div><div style="margin-top:10px"><b>Base</b>: 课程 = curriculum / syllabus</div><div><b>Focus</b>: 设计良好的 = well-designed</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	课程	curriculum / syllabus	设计良好的	well-designed	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-019
<div style="font-size:24px;font-weight:700">修订课程</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">revise the curriculum</div><div style="margin-top:10px"><b>Base</b>: 课程 = curriculum / syllabus</div><div><b>Focus</b>: 修订 = revise</div><div><b>Type</b>: verb</div>	Education	教育	verb	课程	curriculum / syllabus	修订	revise	IELTS_Task2 topic_collocation topic::Education type::verb	Education-020
<div style="font-size:24px;font-weight:700">强制性的必修课程</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">mandatory compulsory course</div><div style="margin-top:10px"><b>Base</b>: 必修课程 = compulsory / elective course</div><div><b>Focus</b>: 强制性的 = mandatory</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	必修课程	compulsory / elective course	强制性的	mandatory	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-021
<div style="font-size:24px;font-weight:700">选择必修课程</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">choose an elective course</div><div style="margin-top:10px"><b>Base</b>: 必修课程 = compulsory / elective course</div><div><b>Focus</b>: 选择 = choose</div><div><b>Type</b>: verb</div>	Education	教育	verb	必修课程	compulsory / elective course	选择	choose	IELTS_Task2 topic_collocation topic::Education type::verb	Education-022
<div style="font-size:24px;font-weight:700">强烈的考试压力</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">intense exam pressure</div><div style="margin-top:10px"><b>Base</b>: 考试压力 = exam pressure / test anxiety</div><div><b>Focus</b>: 强烈的 = intense</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	考试压力	exam pressure / test anxiety	强烈的	intense	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-023
<div style="font-size:24px;font-weight:700">减少考试压力</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">reduce test anxiety</div><div style="margin-top:10px"><b>Base</b>: 考试压力 = exam pressure / test anxiety</div><div><b>Focus</b>: 减少 = reduce</div><div><b>Type</b>: verb</div>	Education	教育	verb	考试压力	exam pressure / test anxiety	减少	reduce	IELTS_Task2 topic_collocation topic::Education type::verb	Education-024
<div style="font-size:24px;font-weight:700">全国性的标准化考试</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">nationwide standardized testing</div><div style="margin-top:10px"><b>Base</b>: 标准化考试 = standardized testing</div><div><b>Focus</b>: 全国性的 = nationwide</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	标准化考试	standardized testing	全国性的	nationwide	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-025
<div style="font-size:24px;font-weight:700">改革标准化考试</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">reform standardized testing</div><div style="margin-top:10px"><b>Base</b>: 标准化考试 = standardized testing</div><div><b>Focus</b>: 改革 = reform</div><div><b>Type</b>: verb</div>	Education	教育	verb	标准化考试	standardized testing	改革	reform	IELTS_Task2 topic_collocation topic::Education type::verb	Education-026
<div style="font-size:24px;font-weight:700">公平的持续性评估</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">fair continuous assessment</div><div style="margin-top:10px"><b>Base</b>: 持续性评估 = continuous assessment</div><div><b>Focus</b>: 公平的 = fair</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	持续性评估	continuous assessment	公平的	fair	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-027
<div style="font-size:24px;font-weight:700">实施持续性评估</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">implement continuous assessment</div><div style="margin-top:10px"><b>Base</b>: 持续性评估 = continuous assessment</div><div><b>Focus</b>: 实施 = implement</div><div><b>Type</b>: verb</div>	Education	教育	verb	持续性评估	continuous assessment	实施	implement	IELTS_Task2 topic_collocation topic::Education type::verb	Education-028
<div style="font-size:24px;font-weight:700">僵化的应试教育</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">rigid exam-oriented education</div><div style="margin-top:10px"><b>Base</b>: 应试教育 = exam-oriented education</div><div><b>Focus</b>: 僵化的 = rigid</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	应试教育	exam-oriented education	僵化的	rigid	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-029
<div style="font-size:24px;font-weight:700">超越应试教育</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">move beyond exam-oriented education</div><div style="margin-top:10px"><b>Base</b>: 应试教育 = exam-oriented education</div><div><b>Focus</b>: 超越 = move beyond</div><div><b>Type</b>: verb</div>	Education	教育	verb	应试教育	exam-oriented education	超越	move beyond	IELTS_Task2 topic_collocation topic::Education type::verb	Education-030
<div style="font-size:24px;font-weight:700">有效的自主学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">effective independent learning</div><div style="margin-top:10px"><b>Base</b>: 自主学习 = independent learning / self-directed learning</div><div><b>Focus</b>: 有效的 = effective</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	自主学习	independent learning / self-directed learning	有效的	effective	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-031
<div style="font-size:24px;font-weight:700">鼓励自主学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">encourage self-directed learning</div><div style="margin-top:10px"><b>Base</b>: 自主学习 = independent learning / self-directed learning</div><div><b>Focus</b>: 鼓励 = encourage</div><div><b>Type</b>: verb</div>	Education	教育	verb	自主学习	independent learning / self-directed learning	鼓励	encourage	IELTS_Task2 topic_collocation topic::Education type::verb	Education-032
<div style="font-size:24px;font-weight:700">传统的面授学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">traditional face-to-face learning</div><div style="margin-top:10px"><b>Base</b>: 面授学习 = face-to-face learning</div><div><b>Focus</b>: 传统的 = traditional</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	面授学习	face-to-face learning	传统的	traditional	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-033
<div style="font-size:24px;font-weight:700">结合面授学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">combine face-to-face learning with online learning</div><div style="margin-top:10px"><b>Base</b>: 面授学习 = face-to-face learning</div><div><b>Focus</b>: 结合 = combine</div><div><b>Type</b>: verb</div>	Education	教育	verb	面授学习	face-to-face learning	结合	combine	IELTS_Task2 topic_collocation topic::Education type::verb	Education-034
<div style="font-size:24px;font-weight:700">互动式的线上学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">interactive online learning</div><div style="margin-top:10px"><b>Base</b>: 线上学习 = online learning / e-learning</div><div><b>Focus</b>: 互动式的 = interactive</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	线上学习	online learning / e-learning	互动式的	interactive	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-035
<div style="font-size:24px;font-weight:700">采用线上学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">adopt e-learning</div><div style="margin-top:10px"><b>Base</b>: 线上学习 = online learning / e-learning</div><div><b>Focus</b>: 采用 = adopt</div><div><b>Type</b>: verb</div>	Education	教育	verb	线上学习	online learning / e-learning	采用	adopt	IELTS_Task2 topic_collocation topic::Education type::verb	Education-036
<div style="font-size:24px;font-weight:700">灵活的混合学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">flexible blended learning</div><div style="margin-top:10px"><b>Base</b>: 混合学习 = blended learning</div><div><b>Focus</b>: 灵活的 = flexible</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	混合学习	blended learning	灵活的	flexible	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-037
<div style="font-size:24px;font-weight:700">引入混合学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">introduce blended learning</div><div style="margin-top:10px"><b>Base</b>: 混合学习 = blended learning</div><div><b>Focus</b>: 引入 = introduce</div><div><b>Type</b>: verb</div>	Education	教育	verb	混合学习	blended learning	引入	introduce	IELTS_Task2 topic_collocation topic::Education type::verb	Education-038
<div style="font-size:24px;font-weight:700">高效的小组学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">productive group work</div><div style="margin-top:10px"><b>Base</b>: 小组学习 = group work / collaborative learning</div><div><b>Focus</b>: 高效的 = productive</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	小组学习	group work / collaborative learning	高效的	productive	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-039
<div style="font-size:24px;font-weight:700">促进小组学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">facilitate collaborative learning</div><div style="margin-top:10px"><b>Base</b>: 小组学习 = group work / collaborative learning</div><div><b>Focus</b>: 促进 = facilitate</div><div><b>Type</b>: verb</div>	Education	教育	verb	小组学习	group work / collaborative learning	促进	facilitate	IELTS_Task2 topic_collocation topic::Education type::verb	Education-040
<div style="font-size:24px;font-weight:700">以学生为中心的探究式教学</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">student-centred inquiry-based teaching</div><div style="margin-top:10px"><b>Base</b>: 探究式教学 = heuristic teaching / inquiry-based teaching</div><div><b>Focus</b>: 以学生为中心的 = student-centred</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	探究式教学	heuristic teaching / inquiry-based teaching	以学生为中心的	student-centred	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-041
<div style="font-size:24px;font-weight:700">应用探究式教学</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">apply heuristic teaching</div><div style="margin-top:10px"><b>Base</b>: 探究式教学 = heuristic teaching / inquiry-based teaching</div><div><b>Focus</b>: 应用 = apply</div><div><b>Type</b>: verb</div>	Education	教育	verb	探究式教学	heuristic teaching / inquiry-based teaching	应用	apply	IELTS_Task2 topic_collocation topic::Education type::verb	Education-042
<div style="font-size:24px;font-weight:700">高度个性化的个性化教学</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">highly personalized teaching</div><div style="margin-top:10px"><b>Base</b>: 个性化教学 = tailored / personalized teaching</div><div><b>Focus</b>: 高度个性化的 = highly personalized</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	个性化教学	tailored / personalized teaching	高度个性化的	highly personalized	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-043
<div style="font-size:24px;font-weight:700">提供个性化教学</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">provide tailored teaching</div><div style="margin-top:10px"><b>Base</b>: 个性化教学 = tailored / personalized teaching</div><div><b>Focus</b>: 提供 = provide</div><div><b>Type</b>: verb</div>	Education	教育	verb	个性化教学	tailored / personalized teaching	提供	provide	IELTS_Task2 topic_collocation topic::Education type::verb	Education-044
<div style="font-size:24px;font-weight:700">实用的实践导向学习</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">practical hands-on learning</div><div style="margin-top:10px"><b>Base</b>: 实践导向学习 = hands-on / experiential learning</div><div><b>Focus</b>: 实用的 = practical</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	实践导向学习	hands-on / experiential learning	实用的	practical	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-045
<div style="font-size:24px;font-weight:700">强调实践导向学习</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">emphasize experiential learning</div><div style="margin-top:10px"><b>Base</b>: 实践导向学习 = hands-on / experiential learning</div><div><b>Focus</b>: 强调 = emphasize</div><div><b>Type</b>: verb</div>	Education	教育	verb	实践导向学习	hands-on / experiential learning	强调	emphasize	IELTS_Task2 topic_collocation topic::Education type::verb	Education-046
<div style="font-size:24px;font-weight:700">机械的死记硬背</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">mechanical rote memorization</div><div style="margin-top:10px"><b>Base</b>: 死记硬背 = rote memorization</div><div><b>Focus</b>: 机械的 = mechanical</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	死记硬背	rote memorization	机械的	mechanical	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-047
<div style="font-size:24px;font-weight:700">抑制死记硬背</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">discourage rote memorization</div><div style="margin-top:10px"><b>Base</b>: 死记硬背 = rote memorization</div><div><b>Focus</b>: 抑制 = discourage</div><div><b>Type</b>: verb</div>	Education	教育	verb	死记硬背	rote memorization	抑制	discourage	IELTS_Task2 topic_collocation topic::Education type::verb	Education-048
<div style="font-size:24px;font-weight:700">稳定的高成就学生</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">consistent high achiever</div><div style="margin-top:10px"><b>Base</b>: 高成就学生 = high achiever / underachiever</div><div><b>Focus</b>: 稳定的 = consistent</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	高成就学生	high achiever / underachiever	稳定的	consistent	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-049
<div style="font-size:24px;font-weight:700">支持高成就学生</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">support underachievers</div><div style="margin-top:10px"><b>Base</b>: 高成就学生 = high achiever / underachiever</div><div><b>Focus</b>: 支持 = support</div><div><b>Type</b>: verb</div>	Education	教育	verb	高成就学生	high achiever / underachiever	支持	support	IELTS_Task2 topic_collocation topic::Education type::verb	Education-050
<div style="font-size:24px;font-weight:700">全面发展的全面发展的人</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">well-rounded individuals</div><div style="margin-top:10px"><b>Base</b>: 全面发展的人 = well-rounded individuals</div><div><b>Focus</b>: 全面发展的 = well-rounded</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	全面发展的人	well-rounded individuals	全面发展的	well-rounded	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-051
<div style="font-size:24px;font-weight:700">培养全面发展的人</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">develop well-rounded individuals</div><div style="margin-top:10px"><b>Base</b>: 全面发展的人 = well-rounded individuals</div><div><b>Focus</b>: 培养 = develop</div><div><b>Type</b>: verb</div>	Education	教育	verb	全面发展的人	well-rounded individuals	培养	develop	IELTS_Task2 topic_collocation topic::Education type::verb	Education-052
<div style="font-size:24px;font-weight:700">强烈的社会责任感</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">strong sense of social responsibility</div><div style="margin-top:10px"><b>Base</b>: 社会责任感 = sense of social responsibility</div><div><b>Focus</b>: 强烈的 = strong</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	社会责任感	sense of social responsibility	强烈的	strong	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-053
<div style="font-size:24px;font-weight:700">培养社会责任感</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">cultivate a sense of social responsibility</div><div style="margin-top:10px"><b>Base</b>: 社会责任感 = sense of social responsibility</div><div><b>Focus</b>: 培养 = cultivate</div><div><b>Type</b>: verb</div>	Education	教育	verb	社会责任感	sense of social responsibility	培养	cultivate	IELTS_Task2 topic_collocation topic::Education type::verb	Education-054
<div style="font-size:24px;font-weight:700">批判性的独立思考</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">critical independent thinking</div><div style="margin-top:10px"><b>Base</b>: 独立思考 = independent thinking</div><div><b>Focus</b>: 批判性的 = critical</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	独立思考	independent thinking	批判性的	critical	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-055
<div style="font-size:24px;font-weight:700">培养独立思考</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">foster independent thinking</div><div style="margin-top:10px"><b>Base</b>: 独立思考 = independent thinking</div><div><b>Focus</b>: 培养 = foster</div><div><b>Type</b>: verb</div>	Education	教育	verb	独立思考	independent thinking	培养	foster	IELTS_Task2 topic_collocation topic::Education type::verb	Education-056
<div style="font-size:24px;font-weight:700">模板化的作文</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">template-based essays</div><div style="margin-top:10px"><b>Base</b>: 作文 = essays</div><div><b>Focus</b>: 模板化的 = template-based</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	作文	essays	模板化的	template-based	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-057
<div style="font-size:24px;font-weight:700">撰写作文</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">write essays</div><div style="margin-top:10px"><b>Base</b>: 作文 = essays</div><div><b>Focus</b>: 撰写 = write</div><div><b>Type</b>: verb</div>	Education	教育	verb	作文	essays	撰写	write	IELTS_Task2 topic_collocation topic::Education type::verb	Education-058
<div style="font-size:24px;font-weight:700">公式化的作文计划</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">formulaic essay plans</div><div style="margin-top:10px"><b>Base</b>: 作文计划 = essay plans</div><div><b>Focus</b>: 公式化的 = formulaic</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	作文计划	essay plans	公式化的	formulaic	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-059
<div style="font-size:24px;font-weight:700">制定作文计划</div><div style="margin-top:8px;color:#666">教育 / Education · verb</div>	<div style="font-size:22px;font-weight:700">develop essay plans</div><div style="margin-top:10px"><b>Base</b>: 作文计划 = essay plans</div><div><b>Focus</b>: 制定 = develop</div><div><b>Type</b>: verb</div>	Education	教育	verb	作文计划	essay plans	制定	develop	IELTS_Task2 topic_collocation topic::Education type::verb	Education-060
<div style="font-size:24px;font-weight:700">有说服力的自己的论点</div><div style="margin-top:8px;color:#666">教育 / Education · adjective</div>	<div style="font-size:22px;font-weight:700">convincing arguments</div><div style="margin-top:10px"><b>Base</b>: 自己的论点 = own arguments</div><div><b>Focus</b>: 有说服力的 = convincing</div><div><b>Type</b>: adjective</div>	Education	教育	adjective	自己的论点	own arguments	有说服力的	convincing	IELTS_Task2 topic_collocation topic::Education type::adjective	Education-061
